,ID,Address,Post Date,Quarter,Year,District,Price (billion VND),Area (m2),Property Type,Direction,Floors,Bathrooms,Entrance (m2),Bedrooms,Living Rooms,Law Document,Latitude,Longitude
23124,28671,"Đoi Can, Ba Đinh, Ha Noi",2019-05-27,2,2019,ba đinh,2.8,35.0,nha pho du an,,,,,,,Not provided,,
23125,28673,"La Khe, Ha Đong, Ha Noi",2019-05-27,2,2019,ha đong,5.9,555.0,nha pho du an,,,,,,,Not provided,,
23126,28674,"Phuc Đong, Long Bien, Ha Noi",2019-05-27,2,2019,long bien,90.0,3800.0,nha pho du an,,,,12.5,,,Yes,,
23127,28675,"Tan Mai, Tan Mai, Hoang Mai, Ha Noi",2019-05-27,2,2019,hoang mai,15.2,65.0,nha pho du an,,,,,,,Not provided,,
23128,28676,"Đuong Xuan Đinh, Bac Tu Liem, Ha Noi",2019-05-27,2,2019,,5.6,,nha pho du an,,,,,,,Not provided,,
23129,28677,"Cua Bac, Quan Thanh, Ba Đinh, Ha Noi",2019-05-27,2,2019,ba đinh,14.6,70.0,nha pho du an,Khong xac đinh,4.0,,4.0,3.0,1.0,Yes,,
23130,28678,"Van Chuong, Đong Đa, Ha Noi",2019-05-27,2,2019,đong đa,3.8,45.0,nha pho du an,,,,,4.0,,Not provided,,
23131,28681,"Nguyen Van Huyen, Nghia Đo, Cau Giay, Ha Noi",2019-05-27,2,2019,cau giay,67.0,4200.0,nha pho du an,,,,40.0,,,Yes,,
23132,28682,"Xa Đan, Kim Lien, Đong Đa, Ha Noi",2019-05-27,2,2019,đong đa,3.1,30.0,nha pho du an,,,,,,,Not provided,,
23133,28683,"Xa Đan, Kim Lien, Đong Đa, Ha Noi",2019-05-27,2,2019,đong đa,5.35,,nha pho du an,,,,,,,Not provided,,
23134,28685,"Ha Cau, Ha Đong, Ha Noi",2019-05-27,2,2019,ha đong,3.95,41.0,nha pho du an,,,,,,,Not provided,,
23135,28686,"20, Huong Vien, Hai Ba Trung, Ha Noi",2019-05-27,2,2019,hai ba trung,8.0,42.0,nha pho du an,,,,,,,Not provided,,
23136,28687,"Bui Xuong Trach, Khuong Đinh, Thanh Xuan, Ha Noi",2019-05-27,2,2019,thanh xuan,8.6,65.0,nha pho du an,Khong xac đinh,4.0,4.0,5.0,4.0,2.0,Yes,,
23137,28688,"Le Thanh Nghi, Bach Khoa, Hai Ba Trung, Ha Noi",2019-05-27,2,2019,hai ba trung,7.0,45.0,nha pho du an,Khong xac đinh,5.0,4.0,3.0,4.0,1.0,Yes,,
23138,28689,"Chua Boc, Quang Trung, Đong Đa, Ha Noi",2019-05-27,2,2019,đong đa,53.0,106.6,nha pho du an,,,,,,,Not provided,,
23139,28690,"Ngo Goc Đe, Hoang Mai, Ha Noi, Hoang Van Thu, Hoang Mai, Ha Noi",2019-05-27,2,2019,hoang mai,2.15,34.0,nha pho du an,,5.0,4.0,2.0,3.0,2.0,Yes,,
23140,28691,"Nguyen Khang, Yen Hoa, Cau Giay, Ha Noi",2019-05-27,2,2019,cau giay,29.5,100.0,nha pho du an,Khong xac đinh,7.0,,,,,Yes,,
23141,28693,"Thai Ha, Trung Liet, Đong Đa, Ha Noi",2019-05-28,2,2019,đong đa,22.0,70.0,nha pho du an,,,,,,,Not provided,,
23142,28694,"Pho Duong Quang Ham, Quan Hoa, Cau Giay, Ha Noi",2019-05-28,2,2019,cau giay,6.5,4.0,nha pho du an,,6.0,4.0,6.0,4.0,1.0,Yes,,
23143,28696,"Tay Son, Trung Liet, Đong Đa, Ha Noi",2019-05-28,2,2019,đong đa,20.0,80.0,nha pho du an,,,,,,,Not provided,,
23144,28698,"Đong Tam, Hai Ba Trung, Ha Noi",2019-05-28,2,2019,hai ba trung,19.8,110.0,nha pho du an,,,,,,,Yes,,
23145,28699,"Đinh Cong, Đinh Cong, Đinh Cong, Hoang Mai, Ha Noi",2019-05-28,2,2019,hoang mai,6.6,55.0,nha pho du an,Khong xac đinh,8.0,8.0,4.0,10.0,1.0,Yes,,
23146,28700,"nha Phan lo can bo cap cao Le Van Luong,, Đuong Cau Buou, Tam Hiep, Thanh Tri, Ha Noi",2019-05-28,2,2019,thanh tri,12.3,80.0,nha pho du an,Đong,1.0,1.0,2.0,1.0,1.0,Yes,,
23147,28701,"Đai La, Minh Khai, Hai Ba Trung, Ha Noi",2019-05-28,2,2019,hai ba trung,19.5,100.0,nha pho du an,,,,,,,Not provided,,
23148,28702,"Lac Long Quan, Buoi, Tay Ho, Ha Noi",2019-05-28,2,2019,tay ho,9.5,55.0,nha pho du an,,,,,,,Not provided,,
23149,28704,"Truong Đinh, Hai Ba Trung, Ha Noi",2019-05-28,2,2019,hai ba trung,3.0,20.0,nha pho du an,Khong xac đinh,3.0,,,,,Yes,,
23150,28705,"Vong, Minh Khai, Hai Ba Trung, Ha Noi",2019-05-28,2,2019,hai ba trung,19.5,100.0,nha pho du an,,,,,,,Not provided,,
23151,28709,"Kim Nguu, Thanh Nhan, Hai Ba Trung, Ha Noi",2019-05-28,2,2019,hai ba trung,29.0,120.0,nha pho du an,,7.0,,17.5,10.0,1.0,Yes,,
23152,28710,"Kim Ma, Kim Ma, Ba Đinh, Ha Noi",2019-05-28,2,2019,ba đinh,2.9,32.0,nha pho du an,Bac,4.0,4.0,3.0,3.0,1.0,Yes,,
23153,28711,"Vu Trong Phung, Thuong Đinh, Thanh Xuan, Ha Noi",2019-05-28,2,2019,thanh xuan,3.35,27.0,nha pho du an,,4.0,3.0,5.0,3.0,1.0,Yes,,
23154,28713,"Hoang Hoa Tham, Đoi Can, Ba Đinh, Ha Noi",2019-05-28,2,2019,ba đinh,3.5,60.0,nha pho du an,Khong xac đinh,,,,,,Yes,,
23155,28714,"4/16, Trung Son Tram, Son Tay, Ha Noi",2019-05-28,2,2019,son tay,0.65,150.0,nha pho du an,Nam,,,3.0,,,Yes,,
23156,28718,"Nghi Tam, Yen Phu, Tay Ho, Ha Noi",2019-05-28,2,2019,tay ho,32.8,160.0,nha pho du an,Khong xac đinh,6.0,,,,,Yes,,
23157,28720,"Đuong Linh Nam, Linh Nam, Hoang Mai, Ha Noi",2019-05-29,2,2019,hoang mai,1.85,30.0,nha pho du an,,4.0,,,,,Yes,,
23158,28721,"Giap Bat, Hoang Mai, Ha Noi",2019-05-29,2,2019,hoang mai,12.5,100.0,nha pho du an,,3.0,,,,,Yes,,
23159,28722,"Pho Nguyen Huu Tho, Đai Kim, Hoang Mai, Ha Noi",2019-05-29,2,2019,hoang mai,9.2,55.0,nha pho du an,,,,,,,Not provided,,
23160,28723,"Phao Đai Lang, Lang Ha, Đong Đa, Ha Noi",2019-05-29,2,2019,đong đa,11.0,56.0,nha pho du an,,,,,,,Not provided,,
23161,28724,"Đuong Linh Nam, Linh Nam, Hoang Mai, Ha Noi",2019-05-29,2,2019,hoang mai,2.5,35.0,nha pho du an,,,,,,,Yes,,
23162,28725,"ton that tung, Chua Boc, Cat Linh, Đong Đa, Ha Noi",2019-05-29,2,2019,đong đa,4.0,-39.0,nha pho du an,Khong xac đinh,4.0,3.0,,4.0,1.0,Yes,,
23163,28726,"Đong Tam, Hai Ba Trung, Ha Noi",2019-05-29,2,2019,hai ba trung,6.5,,nha pho du an,,,,,,,Not provided,,
23164,28727,"Hoang Ngan, Nhan Chinh, Thanh Xuan, Ha Noi",2019-05-29,2,2019,thanh xuan,4.25,40.0,nha pho du an,Khong xac đinh,5.0,4.0,3.0,5.0,1.0,Yes,,
23165,28728,"Nhan Chinh, Thanh Xuan, Ha Noi",2019-05-29,2,2019,thanh xuan,13.85,68.0,nha pho du an,,,,,,,Not provided,,
23166,28729,"Nguyen Hong, Lang Ha, Đong Đa, Ha Noi",2019-05-29,2,2019,đong đa,0.11,50.0,nha pho du an,,,,,,,Not provided,,
23167,28730,"Nhan Chinh, Thanh Xuan, Ha Noi",2019-05-29,2,2019,thanh xuan,7.6,110.0,nha pho du an,,,,,,,Not provided,,
23168,28731,"Khuat Duy Tien, Nhan Chinh, Thanh Xuan, Ha Noi",2019-05-29,2,2019,thanh xuan,8.45,38.0,nha pho du an,Khong xac đinh,3.0,,,,,Yes,,
23169,28732,"Trung Hoa, Cau Giay, Ha Noi",2019-05-29,2,2019,cau giay,15.8,50.0,nha pho du an,,,,,,,Not provided,,
23170,28733,"Đai Kim, Đai Kim, Hoang Mai, Ha Noi",2019-05-29,2,2019,hoang mai,1.9,23.0,nha pho du an,,,,,,,Not provided,,
23171,28734,"Thai Thinh, Thinh Quang, Đong Đa, Ha Noi",2019-05-29,2,2019,đong đa,4.35,45.0,nha pho du an,,5.0,,,4.0,,Yes,,
23172,28735,"Đoi Can, Lieu Giai, Ba Đinh, Ha Noi",2019-05-29,2,2019,ba đinh,30.0,145.0,nha pho du an,,,,,,,Not provided,,
23173,28736,"Truong Đinh, Truong Đinh, Hai Ba Trung, Ha Noi",2019-05-29,2,2019,hai ba trung,10.4,100.0,nha pho du an,,5.0,4.0,8.0,5.0,1.0,Yes,,
23174,28737,"Kim Nguu, Thanh Luong, Hai Ba Trung, Ha Noi",2019-05-29,2,2019,hai ba trung,4.8,60.0,nha pho du an,,4.0,,3.0,4.0,,Yes,,
23175,28738,"Tuong Mai, Hoang Mai, Ha Noi",2019-05-29,2,2019,hoang mai,5.2,66.0,nha pho du an,,,,,,,Yes,,
23176,28739,"1, Bac Tu Liem, Ha Noi",2019-05-30,2,2019,,0.56,174.0,nha pho du an,Đong,,,2.0,,,Yes,,
23177,28740,"Ha Noi, Ton Đuc Thang, O Cho Dua, Đong Đa, Ha Noi",2019-05-30,2,2019,đong đa,3.5,40.0,nha pho du an,Khong xac đinh,,,,,,Yes,,
23178,28742,"Le Trong Tan, Khuong Mai, Thanh Xuan, Ha Noi",2019-05-30,2,2019,thanh xuan,45.9,110.0,nha pho du an,,,,,,,Yes,,
23179,28744,"nha Ngo Minh Khai, Le Loi, Son Tay, Ha Noi",2019-05-30,2,2019,son tay,7.5,46.0,nha pho du an,Đong,1.0,1.0,2.0,1.0,1.0,Yes,,
23180,28745,"Đinh Cong, Hoang Mai, Ha Noi, Đinh Cong, Hoang Mai, Ha Noi",2019-05-30,2,2019,hoang mai,2.9,35.0,nha pho du an,,,,,,,Not provided,,
23181,28747,"Tran Huu Tuoc, Nam Đong, Đong Đa, Ha Noi",2019-05-30,2,2019,đong đa,18.0,60.0,nha pho du an,,,,,,,Not provided,,
23182,28748,"Kim Nguu, Thanh Luong, Hai Ba Trung, Ha Noi",2019-05-30,2,2019,hai ba trung,4.8,61.0,nha pho du an,,3.0,,2.0,4.0,,Yes,,
23183,28750,"mat ngo 191 Minh Khai, Quang An, Tay Ho, Ha Noi",2019-05-30,2,2019,tay ho,7.5,50.0,nha pho du an,Đong,1.0,1.0,2.0,1.0,1.0,Yes,,
23184,28751,"Kim Ma, Ba Đinh, Ha Noi",2019-05-30,2,2019,ba đinh,1.6,22.0,nha pho du an,,,,,,,Not provided,,
23185,28752,"Gia Lam, Ha Noi",2019-05-30,2,2019,gia lam,6.8,85.0,nha pho du an,Tay Nam,,,10.0,,,Yes,,
23186,28753,"Pho 8/3, Thanh Nhan, Hai Ba Trung, Ha Noi",2019-05-30,2,2019,hai ba trung,3.45,36.0,nha pho du an,,4.0,,4.0,4.0,,Yes,,
23187,28754,"Hang Bo, Hoan Kiem, Ha Noi",2019-05-30,2,2019,hoan kiem,13.2,18.0,nha pho du an,Đong,1.0,1.0,,1.0,,Yes,,
23188,28755,"Pho Hue, Hang Bai, Hoan Kiem, Ha Noi",2019-05-30,2,2019,hoan kiem,79.5,128.0,nha pho du an,Tay,7.0,7.0,10.0,7.0,1.0,Yes,,
23189,28756,"Vuong Thua Vu, Khuong Trung, Thanh Xuan, Ha Noi",2019-05-30,2,2019,thanh xuan,17.2,75.0,nha pho du an,,,,,,,Not provided,,
23190,28757,"Xuan La, Xuan La, Tay Ho, Ha Noi",2019-05-30,2,2019,tay ho,14.0,150.0,nha pho du an,,,,,,,Yes,,
23191,28758,"Hong Mai, Quynh Mai, Hai Ba Trung, Ha Noi",2019-05-30,2,2019,hai ba trung,3.65,45.0,nha pho du an,,5.0,4.0,,3.0,1.0,Yes,,
23192,28760,"Minh Khai, Minh Khai, Hai Ba Trung, Ha Noi",2019-05-30,2,2019,hai ba trung,3.3,47.0,nha pho du an,,4.0,3.0,,4.0,1.0,Yes,,
23193,28761,"Nguyen Chi Thanh, Lang Thuong, Đong Đa, Ha Noi",2019-07-01,3,2019,đong đa,5.7,82.0,nha pho du an,,4.0,6.0,,5.0,1.0,Yes,21.0225664,105.80961750000006
23194,28762,"Kien Hung, Ha Đong, Ha Noi",2019-07-09,3,2019,ha đong,1.8,34.0,nha pho du an,,5.0,3.0,,3.0,1.0,Yes,10.876248,106.660338
23195,28764,"nghach 93, Ton Đuc Thang, Hang Bot, Đong Đa, Ha Noi",2019-07-22,3,2019,đong đa,2.1,80.0,nha pho du an,,4.0,1.0,,2.0,1.0,Yes,10.876248,106.660338
23196,28765,"nghach 93, Ton Đuc Thang, Hang Bot, Đong Đa, Ha Noi",2019-07-22,3,2019,đong đa,2.1,80.0,nha pho du an,,4.0,1.0,,2.0,1.0,Yes,10.876248,106.660338
23197,28766,"189 An Duong Vuong, Phuong Phu Thuong, Quan Tay Ho, Ha Noi, An Duong Vuong, Phu Thuong, Tay Ho, Ha Noi",2019-07-16,3,2019,tay ho,21.0,180.0,nha pho du an,Đong Bac,6.0,3.0,,3.0,1.0,Yes,21.0897694,105.80420090000007
23198,28768,"92 Nhue Giang, Nguyen Trai, Ha Đong, Ha Noi",2019-07-26,3,2019,ha đong,6.5,39.5,nha pho du an,,,3.0,,4.0,1.0,Yes,20.9699557,105.77986639999995
23199,28769,"Hoa Bang, Yen Hoa, Cau Giay, Ha Noi",2019-08-08,3,2019,cau giay,3.4,40.0,nha pho du an,Đong Bac,5.0,4.0,,3.0,1.0,Yes,21.0249595,105.79539599999998
23200,28770,"Vong, Đong Tam, Hai Ba Trung, Ha Noi",2019-09-20,3,2019,hai ba trung,11.0,63.0,nha pho du an,,5.0,4.0,,6.0,,Yes,20.9974048,105.84262490000003
23201,28771,"60, Bo Đe, Long Bien, Ha Noi",2019-09-21,3,2019,long bien,4.8,57.0,nha pho du an,,3.0,3.0,,5.0,,Yes,21.0395954,105.86673480000002
23202,28772,"Phuc Xa, Phuc Xa, Ba Đinh, Ha Noi",2019-09-28,3,2019,ba đinh,3.29,42.0,nha pho du an,Đong Nam,3.0,,,,,Yes,21.0467979,105.84811160000004
23203,28773,"Ton Đuc Thang, Hang Bot, Đong Đa, Ha Noi",2019-09-25,3,2019,đong đa,4.6,45.0,nha pho du an,,,,,,,Yes,21.0248712,105.83288249999998
23204,28774,"Bach Đang, Chuong Duong, Hoan Kiem, Ha Noi",2019-09-21,3,2019,hoan kiem,1.95,30.0,nha pho du an,,3.0,2.0,,2.0,,Yes,21.0246199,105.86211379999997
23205,28775,"Đong Nhan, Hai Ba Trung, Ha Noi",2019-10-02,4,2019,hai ba trung,0.85,55.0,nha pho du an,,3.0,1.0,,2.0,,Yes,21.0090571,105.86075069999993
23206,28776,"Thuy Khue, Tay Ho, Ha Noi",2019-10-05,4,2019,tay ho,4.9,146.0,nha pho du an,,4.0,,,,,Yes,21.0811211,105.81803059999993
23207,28777,"123, Bach Đang, Hai Ba Trung, Ha Noi",2019-12-10,4,2019,hai ba trung,2.7,38.0,nha pho du an,,4.0,3.0,10.0,3.0,1.0,Yes,21.0064114,105.8679065
23208,28778,"Bo Đe, Long Bien, Ha Noi",2019-10-07,4,2019,long bien,0.9,33.0,nha pho du an,,,,,,,Not provided,21.0186765,105.88481300000001
23209,28779,"160 Tay son, Tay Son, Quang Trung, Đong Đa, Ha Noi",2019-12-09,4,2019,đong đa,30.0,112.0,nha pho du an,Đong Nam,6.0,6.0,25.0,1.0,1.0,Yes,21.0116213,105.82562439999992
23210,28780,"123 nguyen khoai hai ba trung, Thanh Luong, Hai Ba Trung, Ha Noi",2019-12-11,4,2019,hai ba trung,2.7,39.0,nha pho du an,,4.0,3.0,4.0,3.0,1.0,Yes,21.0064114,105.8679065
23211,28781,"123, Ha Noi",2019-12-23,4,2019,,3.8,37.0,nha pho du an,,4.0,4.0,3.0,4.0,1.0,Yes,21.0235664,105.80447660000004
23212,28782,"2, Nghia Đo, Cau Giay, Ha Noi",2020-01-04,1,2020,cau giay,0.365,250.0,nha pho du an,Nam,4.0,2.0,12.5,4.0,3.0,Yes,21.0186475,105.78179439999997
23213,28784,"143A, Hoa Bang, Yen Hoa, Cau Giay, Ha Noi",2020-01-06,1,2020,cau giay,11.9,86.0,nha pho du an,Bac,7.0,,8.0,,,Yes,21.0246921,105.79488289999995
23214,28787,"Hang Bac, Hoan Kiem, Ha Noi",2020-02-08,1,2020,hoan kiem,0.55,105.0,nha pho du an,,4.0,,12.5,,,Yes,21.027964,105.8510132
23215,28788,"Đinh Cong Thuong , Đinh Cong, Hoang Mai, Ha Noi",2020-02-22,1,2020,hoang mai,5.2,40.0,nha pho du an,,5.0,3.0,6.0,3.0,1.0,Yes,20.9784143,105.8282959
23216,28789,"Buoi, Tay Ho, Ha Noi",2020-02-25,1,2020,tay ho,4.9,30.0,nha pho du an,,5.0,3.0,6.0,4.0,2.0,Yes,21.0434174,105.8211178
23217,28790,"Tay Son, Lang Ha, Đong Đa, Ha Noi",2020-02-22,1,2020,đong đa,16.0,70.0,nha pho du an,,5.0,,,,,Yes,21.0082189,105.8237484
23218,28791,"Thuy Khue, Buoi, Tay Ho, Ha Noi",2020-02-25,1,2020,tay ho,10.6,54.0,nha pho du an,,,,,,,Yes,21.0434174,105.8211178
23219,28792,"Thanh Nhan, Hai Ba Trung, Ha Noi",2020-02-23,1,2020,hai ba trung,3.3,32.0,nha pho du an,,,,,,,Not provided,21.0090571,105.8607507
23220,28794,"Buoi, Tay Ho, Ha Noi",2020-02-25,1,2020,tay ho,4.2,40.0,nha pho du an,,,,,5.0,,Yes,21.0419911,105.8205621
23221,28795,"Tran Cung, Nghia Tan, Cau Giay, Ha Noi",2020-02-22,1,2020,cau giay,9.5,55.0,nha pho du an,,6.0,,,,,Yes,21.0523454,105.7890397
23222,28796,"Trung Phung, Đong Đa, Ha Noi",2020-03-02,1,2020,đong đa,12.5,63.0,nha pho du an,,,,,,,Not provided,21.0180725,105.8299495
23223,28797,"Tay Son, Nga Tu So, Đong Đa, Ha Noi",2020-03-03,1,2020,đong đa,4.9,60.0,nha pho du an,,5.0,,,,,Yes,21.0082189,105.8237484
23224,28798,"Ngo Xa Đan, Trung Phung, Đong Đa, Ha Noi",2020-03-02,1,2020,đong đa,12.5,63.0,nha pho du an,,,,,,,Not provided,21.0150139,105.8316381
23225,28799,"Cong Vi, Ba Đinh, Ha Noi",2020-03-03,1,2020,ba đinh,11.5,45.0,nha pho du an,,5.0,,,,,Yes,21.0348708,105.8103439
23226,28800,"Gia Lam, Ha Noi",2020-03-03,1,2020,gia lam,0.98,41.0,nha pho du an,,,,,,,Not provided,21.031832314655702,105.94611746026614
23227,28801,"Khuong Đinh, Thanh Xuan, Ha Noi",2020-03-04,1,2020,thanh xuan,5.5,59.0,nha pho du an,,,,,,,Yes,20.9940053,105.8410807
23228,28802,"Nguyen Lan, Thanh Xuan, Phuong Liet, Thanh Xuan, Ha Noi",2020-03-03,1,2020,thanh xuan,3.5,58.0,nha pho du an,,4.0,4.0,4.0,4.0,1.0,Yes,20.9871852,105.8356706
23229,28803,"Kham Thien, Đong Đa, Ha Noi",2020-03-04,1,2020,đong đa,0.55,96.0,nha pho du an,,4.0,,25.0,,,Yes,21.0180725,105.8299495
23230,28804,"Nguyen Van Huyen, Quan Hoa, Cau Giay, Ha Noi",2020-03-04,1,2020,cau giay,41.5,900.0,nha pho du an,,8.0,8.0,25.0,6.0,1.0,Yes,21.0448723,105.7975445
23231,28811,"Hoang Ngan, Hoang Ngan, Trung Hoa, Cau Giay, Ha Noi",2020-03-06,1,2020,cau giay,18.5,78.0,nha pho du an,,,,,,,Not provided,21.0078558,105.8008061
23232,28812,"Ha Cau, Ha Đong, Ha Noi",2020-03-07,1,2020,ha đong,4.7,57.3,nha pho du an,,,,,,,Not provided,20.955835,105.7563658
23233,28813,"Trich Sai, Thanh Nien, Buoi, Tay Ho, Ha Noi",2020-03-06,1,2020,tay ho,24.0,68.0,nha pho du an,,,,,,,Not provided,21.062268,105.8094049
23234,28814,"Ngo Thi Nham, Hang Bai, Hoan Kiem, Ha Noi",2020-03-10,1,2020,hoan kiem,18.5,35.0,nha pho du an,Đong Nam,4.0,3.0,12.5,3.0,1.0,Yes,21.0166103,105.8532494
23235,28815,"Ngoc Hoi, Đuong Ngoc Hoi, Hoang Liet, Hoang Mai, Ha Noi",2020-03-11,1,2020,hoang mai,3.2,25.0,nha pho du an,,,,,,,Not provided,20.96556,105.8418559
23236,28817,"Bach Đang, Chuong Duong, Hoan Kiem, Ha Noi",2020-03-11,1,2020,hoan kiem,0.14,132.0,nha pho du an,,4.0,3.0,8.0,,1.0,Yes,21.0246199,105.8621138
23237,28820,"Vinh Tuy, Hai Ba Trung, Ha Noi",2020-03-12,1,2020,hai ba trung,30.0,120.0,nha pho du an,,7.0,7.0,12.5,10.0,1.0,Yes,21.0025637,105.8617727
23238,28821,"Khuong Trung, Khuong Trung, Thanh Xuan, Ha Noi",2020-03-12,1,2020,thanh xuan,3.8,70.0,nha pho du an,,,,3.0,,,Yes,20.9971504,105.8216911
23239,28822,"Vinh Tuy, Hai Ba Trung, Ha Noi",2020-03-12,1,2020,hai ba trung,6.5,45.0,nha pho du an,Tay,3.0,3.0,7.0,2.0,1.0,Yes,21.0004871,105.863577
23240,28823,"Khuong Trung, Khuong Trung, Thanh Xuan, Ha Noi",2020-03-15,1,2020,thanh xuan,2.95,31.0,nha pho du an,,,,,,,Not provided,20.9971504,105.8216911
23241,28825,"Quang Minh, Me Linh, Ha Noi",2020-03-16,1,2020,me linh,0.12,300.0,nha pho du an,,,,,,,Not provided,21.1753431,105.7308045
23242,28826,"Giap Bat, Hoang Mai, Ha Noi",2020-03-16,1,2020,hoang mai,9.5,80.0,nha pho du an,Đong Nam,3.0,3.0,7.0,4.0,1.0,Yes,20.9836114,105.8422401
23243,28827,"Thanh Xuan, Khuong Đinh, Thanh Xuan, Ha Noi",2020-03-16,1,2020,thanh xuan,3.5,35.0,nha pho du an,,,,,,,Yes,20.9959819,105.8097244
23244,28828,"Giap Nhat, Nhan Chinh, Thanh Xuan, Ha Noi",2020-03-16,1,2020,thanh xuan,6.4,86.0,nha pho du an,,,,,,,Not provided,21.005389,105.8162083
23245,28829,"Nguyen Khang, Yen Hoa, Cau Giay, Ha Noi",2020-03-17,1,2020,cau giay,14.0,40.0,nha pho du an,,,,,,,Not provided,21.0285645,105.7995097
23246,28831,"Trung Liet, Đong Đa, Ha Noi",2020-03-23,1,2020,đong đa,17.0,85.0,nha pho du an,,4.0,5.0,6.0,4.0,1.0,Yes,21.0108448,105.822425
23247,28832,"Au Co, Nhat Tan, Tay Ho, Ha Noi",2020-03-23,1,2020,tay ho,5.7,80.0,nha pho du an,,,,,,,Not provided,21.0700306,105.8261392
23248,28833,"Bui Xuong Trach, Khuong Đinh, Thanh Xuan, Ha Noi",2020-03-26,1,2020,thanh xuan,8.0,41.0,nha pho du an,,4.0,,,3.0,,Yes,20.9887717,105.8180319
23249,28834,"Le Trong Tan, Phu La, Ha Đong, Ha Noi",2020-03-25,1,2020,ha đong,5.3,62.5,nha pho du an,,,,,,,Not provided,20.952074552088302,105.76575424451904
23250,28835,"Thanh Nhan, Hai Ba Trung, Ha Noi",2020-03-28,1,2020,hai ba trung,1.45,22.0,nha pho du an,,3.0,,,2.0,,Yes,21.0008143,105.8517814
23251,28836,"Ngo Thi Nham, Hai Ba Trung, Ha Noi",2020-03-28,1,2020,hai ba trung,11.2,35.0,nha pho du an,,2.0,2.0,25.0,2.0,1.0,Yes,21.0166103,105.8532494
23252,28837,"Hang Chao, Cat Linh, Đong Đa, Ha Noi",2020-04-01,2,2020,đong đa,2.35,22.0,nha pho du an,Đong Nam,7.0,,2.0,6.0,1.0,Yes,21.0298898,105.8346849
23253,28839,"Pham Van Đong, Co Nhue 1, Bac Tu Liem, Ha Noi",2020-05-05,2,2020,,3.8,112.0,nha pho du an,,,2.0,,3.0,,Not provided,21.0599324,105.7833589
23254,28840,"Pham Van Đong, Co Nhue 1, Bac Tu Liem, Ha Noi",2020-05-05,2,2020,,2.9,83.0,nha pho du an,,,2.0,,3.0,,Not provided,21.0599324,105.7833589
23255,28841,"Hang Bac, Hoan Kiem, Ha Noi",2020-05-07,2,2020,hoan kiem,55.0,70.0,nha pho du an,,7.0,5.0,10.0,4.0,1.0,Yes,21.0314058,105.8539365
23256,28842,"Hang Bac, Hoan Kiem, Ha Noi",2020-05-09,2,2020,hoan kiem,54.0,80.0,nha pho du an,,7.0,5.0,10.0,5.0,1.0,Yes,21.0345677,105.8546389
23257,28843,"Hang Bac, Hoan Kiem, Ha Noi",2020-05-11,2,2020,hoan kiem,58.0,90.0,nha pho du an,,5.0,6.0,12.5,10.0,1.0,Yes,21.0329432,105.8528824
23258,28844,"Pham Đinh Ho, Hai Ba Trung, Ha Noi",2020-05-11,2,2020,hai ba trung,400.0,1000.0,nha pho du an,,,,25.0,,,Yes,21.0157688,105.85872180000001
23259,28845,"Nghia Đo, Cau Giay, Ha Noi",2020-06-11,2,2020,cau giay,18.0,60.0,nha pho du an,,4.0,4.0,17.5,4.0,1.0,Yes,21.0415452,105.7919247
23260,28846,"30, Bat Đan, Cua Nam, Hoan Kiem, Ha Noi",2020-06-12,2,2020,hoan kiem,45.0,60.0,nha pho du an,Khong xac đinh,3.0,2.0,8.0,3.0,2.0,Yes,21.0337256,105.8472352
23261,28847,"Minh Khai, Hai Ba Trung, TP Ha Noi., Minh Khai, Hai Ba Trung, Ha Noi",2020-06-13,2,2020,hai ba trung,72.0,260.0,nha pho du an,,,,,,,Not provided,20.9959104,105.8576533
23262,28849,"163, La Khe, Ha Đong, Ha Noi",2020-06-13,2,2020,ha đong,3.15,45.1,nha pho du an,Đong Nam,1.0,1.0,8.0,1.0,1.0,Yes,20.968805457938135,105.76130606199644
23263,28850,"To 29, Dich Vong, Dich Vong, Cau Giay, Ha Noi",2020-06-15,2,2020,cau giay,0.6,50.0,nha pho du an,,,,2.0,3.0,,Yes,21.0338781,105.7961512
23264,28851,"Nguyen Đuc Canh, Hoang Mai, Ha Noi., Hoang Van Thu, Hoang Mai, Ha Noi",2020-06-13,2,2020,hoang mai,2.65,33.0,nha pho du an,Đong Nam,5.0,4.0,3.0,3.0,1.0,Yes,20.9869442,105.852454
23265,28852,"Đuong Ho Tung Mau, Mai Dich, Cau Giay, Ha Noi",2020-06-17,2,2020,cau giay,5.8,60.0,nha pho du an,Đong,5.0,5.0,6.0,4.0,2.0,Yes,21.0379862,105.7737345
23266,28854,"Khuong Trung, Khuong Trung, Thanh Xuan, Ha Noi",2020-07-27,3,2020,thanh xuan,7.0,75.0,nha pho du an,,5.0,,12.5,6.0,1.0,Yes,20.9971504,105.8216911
23267,28855,"Thuong Thanh, Long Bien, Ha Noi",2020-07-27,3,2020,long bien,7.0,80.0,nha pho du an,,5.0,,17.5,,,Yes,21.055034118259403,105.88812439002685
23268,28856,"Le Trong Tan, Phu La, Ha Đong, Ha Noi",2020-07-29,3,2020,ha đong,9.229,126.0,nha pho du an,,4.0,4.0,12.5,6.0,1.0,Yes,20.9675037,105.7558408
23269,28857,"35, Thanh Xuan Bac, Thanh Xuan, Ha Noi",2020-07-31,3,2020,thanh xuan,2.6,120.0,nha pho du an,,,,,,,Not provided,20.9981749,105.8116557
